"gene","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000233205",7.5525,7.6189,7.5947,7.4709,7.5087,7.4172,7.4116,7.4031
"ENSG00000233223",7.9703,7.9671,7.8232,7.6085,7.6133,7.5827,7.7912,7.8313
"ENSG00000233225",7.5635,7.7066,7.5479,7.7388,7.4984,7.427,7.3963,7.6189
"ENSG00000233229",7.0721,6.9899,7.1194,6.9757,7.1789,7.068,6.9864,7.0216
"ENSG00000233230",7.3914,7.465,7.5763,7.4114,7.577,7.344,7.5097,7.4323
"ENSG00000233231",7.1697,7.0639,7.1598,7.2153,7.1969,7.159,7.2569,7.1874
"ENSG00000233232",7.3324,7.0952,7.2921,7.3684,7.3343,7.2855,7.4411,7.1644
"ENSG00000233237",7.3627,7.5067,7.3728,7.322,7.3733,7.5981,7.2154,7.4602
"ENSG00000233247",8.6941,8.6042,8.7203,8.6186,8.8371,8.5387,8.7162,8.4267
"ENSG00000233251",7.2838,7.0293,7.3728,7.2153,7.0978,6.9983,7.6186,7.6078
"ENSG00000233254",8.7476,8.7753,8.1147,8.3704,8.2473,8.0421,8.3904,8.2749
"ENSG00000233266",7.0721,7.0952,7.1598,7.1152,7.2142,7.0465,7.0904,6.8782
"ENSG00000233270",7.6263,7.6748,7.6127,7.5764,7.577,7.6568,7.6518,7.5852
"ENSG00000233276",11.8806,12.1732,11.6826,11.8955,11.9237,12.4687,11.6912,11.9995
"ENSG00000233280",9.8649,9.2459,9.7001,9.0295,9.6777,9.4283,9.7315,9.3266
"ENSG00000233295",7.0721,7.0952,6.9915,6.9757,7.0493,7.2195,7.0253,6.7344
"ENSG00000233297",8.1973,8.1468,8.6069,8.5518,8.1362,8.0374,8.3535,8.3817
"ENSG00000233320",7.1241,7.0293,7.2305,6.9757,7.3207,7.0234,7.3133,7.2303
"ENSG00000233325",7.2109,7.3389,7.0975,7.1513,7.247,7.1903,7.3479,7.2696
"ENSG00000233327",7.3772,7.546,7.3064,7.1513,7.1789,7.1252,7.1451,7.0554
"ENSG00000233328",7.6363,7.7373,7.6969,7.7909,7.6309,7.8235,7.7042,7.5966
"ENSG00000233330",7.2109,7.2219,7.0742,7.1513,7.1601,7.2977,7.1698,7.2303
"ENSG00000233337",7.1241,7.124,7.2139,7.1513,7.1405,7.2469,7.2154,7.1644
"ENSG00000233347",7.1908,6.9431,7.0975,6.9757,7.1969,7.1071,7.0904,7.0859
"ENSG00000233368",7.2109,7.2219,6.9915,7.1513,7.0978,6.9705,7.2154,7.0859
"ENSG00000233369",12.721,12.637,12.8908,12.9502,13.1423,13.3487,12.7001,12.8218
"ENSG00000233380",7.2109,7.3389,7.3203,7.1152,7.2142,7.3328,7.1932,7.2094
"ENSG00000233381",8.117,8.028,8.1043,8.0049,7.9834,8.3774,8.1291,7.9135
"ENSG00000233382",7.3324,7.2837,7.2305,7.1513,7.1405,7.2195,7.2154,7.1644
"ENSG00000233396",7.9139,8.3406,8.0171,8.0922,7.6222,7.7248,7.9436,8.1938
"ENSG00000233406",7.4829,7.546,7.2139,7.5078,7.4099,7.3213,7.1451,7.1139
"ENSG00000233416",7.1241,7.0639,7.0742,7.0752,7.1405,7.175,7.0904,7.0859
"ENSG00000233426",10.1064,10.3179,10.2659,10.0889,10.3353,10.2502,10.1086,10.1534
"ENSG00000233429",8.2083,8.5997,8.4402,8.8203,8.2564,8.2801,8.2469,8.2749
"ENSG00000233452",7.4452,7.3893,7.3203,7.3457,7.1405,7.2977,7.3963,7.3234
"ENSG00000233461",7.4189,7.4051,7.5183,7.3684,7.5485,7.4828,7.483,7.4031
"ENSG00000233476",16.1109,16.1068,16.0853,15.9083,15.9246,15.5529,16.0929,15.8494
"ENSG00000233503",7.2666,7.3893,7.2305,7.2973,7.3858,7.3328,7.3479,7.2696
"ENSG00000233514",7.0428,7.0639,7.1401,7.0297,7.022,6.9705,7.1187,6.9377
"ENSG00000233527",7.4829,7.465,7.6127,7.4709,7.577,7.6639,7.5601,7.6189
"ENSG00000233554",7.4053,7.4358,7.4094,7.4516,7.4557,7.3213,7.2366,7.2303
"ENSG00000233555",7.1908,7.1507,7.2305,7.1513,7.3733,7.2334,7.1932,7.1399
"ENSG00000233559",6.9735,6.882,7.2139,7.1513,7.0745,7.1071,6.9403,7.0216
"ENSG00000233585",7.4829,7.4792,7.6389,7.6834,7.6732,7.6353,7.6186,7.4738
"ENSG00000233588",7.5525,7.4506,7.5183,7.5764,7.6565,7.5748,7.5601,7.5001
"ENSG00000233593",7.099,7.1757,7.0975,7.1152,6.9165,6.9983,7.0595,7.0216
"ENSG00000233602",6.8725,7.0639,7.0975,6.9051,7.1405,7.1425,7.0595,6.8782
"ENSG00000233608",10.6822,11.5705,10.8162,11.0817,10.9434,11.5667,10.7001,11.4861
"ENSG00000233614",7.3005,7.2434,7.1401,7.2441,7.0978,7.2051,6.9864,6.8782
"ENSG00000233621",7.73,7.6417,7.5575,7.624,7.4332,7.4647,7.694,7.6512
"ENSG00000233622",7.4322,7.4358,7.6037,7.6393,7.3858,7.3972,7.2952,7.2881
"ENSG00000233627",7.3167,7.0639,7.3339,7.1152,7.2626,7.068,7.0253,7.0554
"ENSG00000233630",7.3167,7.0952,7.2921,7.0752,7.0978,7.0234,7.2764,7.1139
"ENSG00000233631",8.043,7.9351,7.9343,8.0446,8.1712,8.0088,7.9895,7.9671
"ENSG00000233653",7.4452,7.2639,7.4094,7.4114,7.3068,7.3972,7.2154,7.1874
"ENSG00000233673",7.5414,7.52,7.6642,7.624,7.5862,7.7182,7.7536,7.6512
"ENSG00000233695",7.3167,7.0293,7.2774,7.1845,7.2309,7.2601,7.0253,7.0216
"ENSG00000233747",7.8305,7.7766,7.1786,7.1152,7.1601,7.3328,7.1932,7.3566
"ENSG00000233750",7.458,7.3027,7.444,7.5599,7.4217,7.3765,7.2952,7.3403
"ENSG00000233757",7.3167,7.124,7.2305,7.1513,7.2309,7.2334,7.2154,7.1644
"ENSG00000233762",9.4343,9.5044,9.5453,9.4025,9.6297,9.5528,9.6083,9.5703
"ENSG00000233771",7.5068,7.3389,7.5947,7.5256,7.4332,7.5345,7.5226,7.5966
"ENSG00000233778",7.1697,7.124,7.3203,7.2441,7.0745,6.9983,6.88,7.0216
"ENSG00000233786",7.4189,7.3389,7.2466,7.322,7.4217,7.3765,7.2154,7.4031
"ENSG00000233806",7.0721,7.0952,6.9915,7.1152,6.9165,7.0465,7.0904,7.1399
"ENSG00000233812",7.0103,7.1507,6.9915,6.9757,7.022,6.939,7.0904,7.1644
"ENSG00000233817",6.9297,6.9431,7.1401,6.7344,7.0978,7.175,7.0595,7.0859
"ENSG00000233822",7.0721,7.1757,7.2622,7.2153,7.2778,7.2051,7.3309,7.3566
"ENSG00000233830",9.2129,9.2541,9.047,9.0551,9.0461,9.22,9.1287,9.0834
"ENSG00000233837",8.2406,8.3238,7.9343,7.8638,7.9596,7.7998,7.8447,7.6078
"ENSG00000233846",7.5185,7.4792,7.5763,7.6976,7.6976,7.6639,7.5097,7.4602
"ENSG00000233859",8.3128,8.678,8.1147,8.4811,8.2427,8.3808,8.2171,8.3295
"ENSG00000233864",8.3568,8.2479,8.18,8.1466,8.4257,8.5477,6.7344,6.7344
"ENSG00000233868",7.6363,7.7272,7.6474,7.9094,7.8446,7.8408,7.5478,7.6406
"ENSG00000233870",7.6461,7.3027,7.4211,7.5078,7.3343,7.3328,7.5721,7.3566
"ENSG00000233871",6.8725,7.0639,6.9163,7.0752,7.1197,7.159,7.0253,7.0554
"ENSG00000233885",7.1475,7.1994,7.1401,7.0297,7.2142,7.1071,7.0595,6.8782
"ENSG00000233895",7.3627,7.3562,7.4874,7.4709,7.488,7.3869,7.5097,7.388
"ENSG00000233901",8.1805,7.717,8.3472,7.9947,8.27,7.9593,8.3481,7.814
"ENSG00000233903",7.0103,7.0293,7.0742,7.0752,7.0745,7.1252,6.88,7.0554
"ENSG00000233913",11.126,11.1386,10.7066,10.5588,10.6355,10.7321,10.7961,10.7723
"ENSG00000233927",12.3262,12.3022,11.9076,11.5736,11.6708,11.857,11.8273,11.7815
"ENSG00000233937",7.2302,7.4206,7.2466,7.2973,7.2309,7.4073,7.3645,7.388
"ENSG00000233954",8.0366,8.1132,8.1301,8.025,8.1712,8.182,8.0116,7.8733
"ENSG00000233961",8.2028,8.1335,8.2088,8.3335,8.1513,8.2573,8.1422,8.2466
"ENSG00000233966",8.0302,8.1064,7.9465,7.9636,8.0124,8.0374,7.8534,8.1062
"ENSG00000233967",7.0103,7.0952,7.1194,7.0752,7.0745,7.0234,7.1187,7.1399
"ENSG00000233991",7.2838,7.4051,8.2088,7.8281,7.3207,7.1903,7.2366,7.1139
"ENSG00000233994",7.73,7.7473,7.6558,7.7652,7.6481,7.7049,7.7536,7.6298
"ENSG00000233995",7.0721,6.9899,7.0491,7.1152,6.9165,7.1425,7.0904,7.1399
"ENSG00000234004",8.3568,8.4367,7.6127,8.0049,7.398,7.6132,7.8003,7.8815
"ENSG00000234009",9.59,9.7278,9.5335,9.5683,9.8235,9.5359,9.3003,9.3675
"ENSG00000234028",7.458,7.124,7.5283,7.4318,7.4557,7.2729,7.5226,7.2503
"ENSG00000234038",6.9735,6.9899,7.1194,6.9051,7.1789,7.1252,7.0253,6.9832
"ENSG00000234042",7.3324,7.3211,7.1401,7.1845,7.3207,7.0881,7.0595,7.1874
"ENSG00000234062",7.0721,7.0952,7.0491,6.9757,7.0493,7.0234,7.1698,7.0216
"ENSG00000234072",7.7121,7.6856,7.7586,7.669,7.6649,7.5904,7.7243,7.6078
"ENSG00000234084",7.099,6.9899,7.2921,7.1152,7.1197,7.159,7.2764,7.1644
"ENSG00000234093",7.0103,6.9431,6.9915,6.9757,7.2309,7.2051,7.0253,6.9377
"ENSG00000234106",7.5635,7.571,7.4768,7.5429,7.7213,7.4828,7.4265,7.388
"ENSG00000234118",7.0103,7.124,6.9571,7.1152,6.9917,7.0465,7.0904,7.1644
"ENSG00000234127",10.1521,10.2261,10.0767,10.0525,10.1336,10.04,10.0366,10.1588
"ENSG00000234130",7.3627,7.3211,7.3853,7.4516,7.5485,7.5261,7.3479,7.3403
"ENSG00000234145",7.1908,7.1994,7.0742,7.4318,7.0978,7.3213,7.0595,7.1399
"ENSG00000234160",7.4053,7.5331,7.2466,7.4896,7.4557,7.4367,7.6073,7.3566
"ENSG00000234171",7.6559,7.7066,7.8022,7.7652,7.8171,7.8802,7.8619,7.8227
"ENSG00000234175",7.1241,7.124,7.0218,7.1513,7.1969,7.2195,7.1451,7.1644
"ENSG00000234176",7.0721,7.0293,7.0975,7.0752,7.3858,7.2601,7.3479,7.2094
"ENSG00000234225",7.4322,7.5953,7.4211,7.5599,7.2778,7.175,7.3963,7.5736
"ENSG00000234231",9.0262,9.1525,8.9364,9.1565,9.2053,9.3847,9.1939,9.4027
"ENSG00000234241",7.8305,7.7862,7.837,7.9205,7.8648,8.0184,7.8094,7.7412
"ENSG00000234268",8.4843,8.5861,7.6969,7.8401,7.6395,7.6708,7.8534,7.7692
"ENSG00000234284",7.79,7.7272,7.9404,7.8754,7.8648,7.7693,7.836,7.672
"ENSG00000234287",10.8325,10.931,9.6421,9.698,9.52,9.5598,9.6466,9.5538
"ENSG00000234289",7.8225,7.7766,7.8301,7.7521,7.8514,7.8746,7.836,7.9745
"ENSG00000234290",7.6844,7.3389,7.6888,7.7253,7.488,7.4917,7.6518,7.4464
"ENSG00000234295",7.7388,7.8415,7.8836,7.7652,7.9038,7.7877,7.8954,7.8227
"ENSG00000234297",7.4189,7.1757,7.4551,7.2714,7.398,7.3213,7.5478,7.3566
"ENSG00000234322",7.8918,7.8766,7.9343,7.8401,7.9775,7.7631,7.9969,7.8399
"ENSG00000234327",7.3005,7.3211,7.2622,7.2441,7.1405,7.2334,7.2154,7.388
"ENSG00000234329",7.0103,6.9899,7.1194,7.0297,7.1197,7.175,6.9403,7.0859
"ENSG00000234336",7.2109,7.3211,7.3203,7.2441,7.1197,7.1903,7.483,7.3725
"ENSG00000234337",7.0103,7.2837,7.0491,6.9757,7.2142,7.2051,6.9864,7.2303
"ENSG00000234338",7.2302,7.2837,7.1401,7.1152,7.2309,7.1071,7.2366,7.1644
"ENSG00000234350",7.2302,7.124,7.0491,6.9757,6.9165,6.9015,6.9864,6.8782
"ENSG00000234354",9.5807,9.6195,9.5717,9.5152,8.9766,8.7262,8.5136,8.4653
"ENSG00000234362",7.0103,7.3389,7.4327,7.5078,7.247,7.344,7.1187,7.3725
"ENSG00000234367",7.3324,7.2434,7.3064,7.2714,7.1789,7.3213,7.2366,7.1874
"ENSG00000234369",7.1697,7.1757,7.0742,7.1513,7.1405,7.068,7.0904,7.0554
"ENSG00000234380",7.3005,7.4358,7.3853,7.3903,7.2626,7.4073,7.3479,7.2881
"ENSG00000234383",7.1697,7.0293,7.2305,7.1152,7.2142,7.2334,7.0253,7.1644
"ENSG00000234390",7.4053,7.3027,7.3064,7.322,7.3343,7.4073,7.3479,7.2503
"ENSG00000234409",7.1697,7.1507,7.1401,7.1845,6.9917,7.2601,7.1187,7.3403
"ENSG00000234419",7.4829,7.2837,7.6558,7.5764,7.4332,7.5427,7.5353,7.3725
"ENSG00000234420",9.4955,9.4179,9.9222,9.8667,10.1565,9.9072,9.9172,9.7435
"ENSG00000234432",7.3772,7.1757,7.2305,7.1845,7.2925,7.3213,7.2569,7.3061
"ENSG00000234444",8.4039,8.3067,8.5372,8.558,8.4218,8.3739,8.546,8.2524
"ENSG00000234449",8.5225,8.1794,7.6389,7.322,7.5289,7.5589,8.0116,7.8896
"ENSG00000234456",10.5979,10.7384,10.7957,10.8731,10.6767,10.9322,10.6083,10.886
"ENSG00000234459",6.9735,7.0293,7.1194,7.1152,7.1601,7.159,7.1187,7.5736
"ENSG00000234465",7.8693,7.9188,7.7511,7.8754,7.929,7.9019,7.982,7.7506
"ENSG00000234494",7.5635,7.3729,7.5283,7.5256,7.6649,7.6497,7.7243,7.5129
"ENSG00000234498",9.3348,9.3788,8.8665,8.8253,8.7309,8.9323,8.8874,8.8362
"ENSG00000234500",7.1908,7.124,7.2622,7.1513,7.3207,7.3328,7.3963,7.2303
"ENSG00000234513",7.5955,7.571,7.3601,7.0297,7.0745,7.068,7.0904,7.0554
"ENSG00000234518",7.8384,7.805,7.7951,7.7782,7.7814,7.7441,7.6732,7.6298
"ENSG00000234537",7.3914,7.1507,7.4094,7.2153,7.247,7.068,7.2764,7.2881
"ENSG00000234545",9.3303,9.2784,9.2334,9.1289,9.4907,9.3364,9.4202,9.193
"ENSG00000234546",7.8305,7.5953,7.7205,7.6976,7.9951,7.7755,7.7243,7.6078
"ENSG00000234558",7.7121,7.5833,7.6558,7.5078,7.7213,7.7313,7.5957,7.6823
"ENSG00000234571",6.8725,6.882,7.1194,7.0297,7.1197,7.0881,7.1187,6.9377
"ENSG00000234585",7.9066,7.8852,7.8771,7.9314,7.8845,7.8351,7.8619,7.9521
"ENSG00000234589",7.6059,7.767,7.3472,7.2973,7.2309,7.3096,7.5097,7.4179
"ENSG00000234608",7.675,7.7373,7.7205,7.7253,7.8101,7.7313,7.8003,7.7122
"ENSG00000234614",7.099,7.1994,7.5081,7.4516,7.2626,7.1071,7.5353,7.4738
"ENSG00000234616",9.6395,9.1758,9.3614,9.1487,9.4374,9.3199,9.5647,9.5434
"ENSG00000234617",6.9735,7.1757,6.9571,7.0752,7.1405,7.068,6.9864,7.2094
"ENSG00000234618",11.3611,11.4109,10.0779,10.2896,9.4837,9.5668,9.7667,9.648
"ENSG00000234630",7.0103,7.0293,7.1786,6.9051,7.1405,7.2051,7.0595,6.9377
"ENSG00000234643",7.3324,7.3562,7.3728,7.2441,7.3068,7.3096,7.2764,7.2503
"ENSG00000234648",11.2373,11.1725,10.4689,10.4391,10.3372,10.4754,10.5756,10.4817
"ENSG00000234664",7.4452,7.3893,7.4094,7.3903,7.4984,7.4555,7.5226,7.2696
"ENSG00000234684",7.8693,7.7066,8.0616,7.6976,8.035,7.8802,7.7819,7.6512
"ENSG00000234699",7.0103,7.0952,6.9571,7.0297,7.022,6.9705,7.1451,7.0216
"ENSG00000234702",7.1908,7.4051,7.1966,7.1845,7.3068,7.344,7.2154,7.3061
"ENSG00000234709",7.0103,7.0293,7.0742,7.0297,7.022,7.1071,7.1451,6.9832
"ENSG00000234719",7.7982,7.9749,8.2823,8.4544,8.6548,8.5174,8.293,8.4168
"ENSG00000234741",12.9118,13.141,12.1186,11.8307,11.9266,11.8017,11.9627,11.8833
"ENSG00000234742",7.4053,7.3893,7.3064,7.3903,7.4774,7.3765,7.4265,7.3566
"ENSG00000234743",7.7388,8.0354,7.6725,7.7116,7.7668,7.7938,7.7342,7.7783
"ENSG00000234745",11.7871,11.4741,12.5495,12.3673,12.586,12.4743,12.0596,11.6817
"ENSG00000234764",7.5414,7.6529,7.6558,7.7388,7.7887,7.7313,7.5097,7.6078
"ENSG00000234769",10.0213,9.9354,10.1262,9.8783,9.8799,9.8174,9.7372,9.69
"ENSG00000234771",7.585,7.9188,7.6558,7.7388,7.6814,7.7631,7.6732,7.6823
"ENSG00000234779",7.3167,7.3389,7.2466,7.2153,7.247,7.1071,7.2366,7.1874
"ENSG00000234782",8.1463,8.1335,7.6037,7.6976,7.7443,7.8235,7.7042,7.6298
"ENSG00000234797",12.9804,13.0381,12.5967,12.7327,12.3841,12.3917,12.4742,12.3875
"ENSG00000234801",7.1908,7.3389,7.3339,7.2714,7.2626,7.3765,7.2366,7.1399
"ENSG00000234807",7.1241,6.9899,7.1598,6.9757,6.9573,6.9705,7.0253,7.0554
"ENSG00000234810",7.4452,7.4051,7.444,7.4318,7.2778,7.4172,7.3309,7.2503
"ENSG00000234814",8.5309,8.3517,8.3639,8.1378,8.2923,8.1143,8.6297,8.4316
"ENSG00000234817",7.0428,6.9431,7.1786,7.0752,7.1197,7.068,7.1698,7.0554
"ENSG00000234825",8.2137,8.16,8.1702,8.1015,8.3856,8.1613,8.155,8.0528
"ENSG00000234840",8.1405,8.16,7.6558,7.8401,7.2778,7.1252,7.7243,7.7412
"ENSG00000234851",7.1475,7.2219,7.2305,7.0752,7.0745,7.175,7.1451,7.0554
"ENSG00000234882",7.4705,7.1757,7.3975,7.1152,7.3068,7.3551,7.3133,7.3061
"ENSG00000234883",7.4322,7.1757,7.2466,7.1845,7.3207,7.2977,7.5721,7.2696
"ENSG00000234899",7.1241,6.9899,7.0218,7.0297,7.0745,6.7344,7.1451,7.0554
"ENSG00000234912",7.53,7.6417,7.5381,7.6393,7.6222,7.7116,7.7143,7.5966
"ENSG00000234964",7.3478,7.571,7.3472,7.3684,7.3606,7.4172,7.3806,7.4031
"ENSG00000234972",8.8739,9.0266,8.9803,8.7689,8.7123,8.4957,8.812,8.8398
"ENSG00000234975",10.9965,11.1514,11.2343,11.5063,11.6538,11.4195,10.9557,11.0732
"ENSG00000234978",7.4705,7.3211,7.1401,7.0297,7.398,7.3213,7.8872,7.7122
"ENSG00000234998",7.0721,7.1757,7.2139,7.0752,7.1601,7.1252,7.0904,7.0554
"ENSG00000235001",8.1579,8.1335,8.1198,8.0734,8.2241,8.3387,7.9744,7.9965
"ENSG00000235016",7.2109,7.1507,7.1966,7.1152,7.1405,7.1252,7.0595,7.0554
"ENSG00000235027",7.1697,7.0293,7.0742,7.0752,6.9917,6.9983,7.1932,7.0859
"ENSG00000235033",7.3167,7.5067,7.1786,7.4516,7.2309,7.4172,7.2569,7.3234
"ENSG00000235036",7.3772,7.3893,7.4327,7.2973,7.3476,7.3213,7.3806,7.1874
"ENSG00000235043",7.8384,7.9826,7.7586,7.5926,7.8648,7.7631,7.694,7.7506
"ENSG00000235065",7.7388,7.7956,7.1966,7.4896,7.0978,7.344,7.4965,7.5378
"ENSG00000235082",7.703,7.6639,7.6642,7.7521,7.8581,7.7441,7.7631,7.6823
"ENSG00000235084",7.9906,7.9512,7.6725,7.6393,7.6044,7.7505,7.8183,7.8052
"ENSG00000235092",7.5068,7.3729,7.4551,7.4318,7.5289,7.4739,7.6299,7.5852
"ENSG00000235098",7.4705,7.7272,7.4979,7.3684,7.2626,7.2195,7.4554,7.6189
"ENSG00000235105",7.9283,8.0995,8.0778,8.4943,8.2241,8.7131,8.0476,8.5916
"ENSG00000235106",9.7991,9.4838,9.9735,9.7624,9.7986,9.7751,9.9367,9.8294
"ENSG00000235109",8.105,7.6072,7.837,7.3684,8.4759,7.5005,8.0616,7.5966
"ENSG00000235162",11.0607,10.7959,11.3307,11.4519,10.9705,10.8125,11.3865,11.2695
"ENSG00000235169",7.458,7.1994,7.3601,7.2714,7.2309,7.1903,7.4965,7.3061
"ENSG00000235173",8.7265,8.8658,8.7265,8.7636,8.7309,8.8285,8.8304,8.5873
"ENSG00000235174",12.5047,12.6491,12.4557,12.5444,12.4087,12.5361,12.2563,12.1753
"ENSG00000235180",7.3627,7.1507,7.3472,7.1152,7.577,7.3765,7.0904,6.9377
"ENSG00000235194",8.3374,8.2658,8.3174,8.1985,8.2003,8.0743,8.4755,8.2524
"ENSG00000235209",7.0721,6.9899,7.0975,7.0297,7.0745,6.9705,7.2764,7.0554
"ENSG00000235217",8.0302,7.8234,8.4556,8.1198,8.4909,8.1738,8.3318,8.0108
"ENSG00000235231",7.099,7.124,7.1401,7.2441,7.0493,7.0465,6.7344,6.7344
"ENSG00000235238",9.3076,9.0987,9.1445,9.1875,9.2784,9.0549,9.2822,8.9479
"ENSG00000235245",7.2666,7.2434,7.2466,7.1845,7.3476,7.2334,7.2569,7.3403
"ENSG00000235254",8.0172,8.2296,8.0885,8.2399,8.1053,8.0421,8.1677,8.2861
"ENSG00000235257",7.458,7.2837,7.5183,7.2153,7.6565,7.5748,7.5353,7.2503
"ENSG00000235272",8.1693,8.211,8.125,8.1555,8.0237,8.1571,8.0334,8.0799
"ENSG00000235297",7.2487,7.0952,6.8631,6.7344,6.9165,7.1071,7.0253,6.9377
"ENSG00000235313",6.9735,7.0639,7.0491,6.9051,7.1197,7.068,7.0595,7.1139
"ENSG00000235314",7.0721,7.3027,7.2305,7.5429,7.2142,7.4172,7.2952,7.4464
"ENSG00000235316",7.6162,7.546,7.5763,7.4896,7.5087,7.5427,7.584,7.487
"ENSG00000235326",7.0428,6.9431,7.0491,7.1513,7.1601,7.1071,7.0253,6.9832
"ENSG00000235363",7.5068,7.52,7.4979,7.5764,7.6044,7.6708,7.5097,7.5254
"ENSG00000235370",7.4452,7.546,7.3853,7.322,7.2925,7.2855,7.5353,7.3061
"ENSG00000235373",7.8769,7.6639,8.0724,7.8982,7.7741,7.6568,7.7819,7.5736
"ENSG00000235374",7.3627,7.3211,7.3853,7.322,7.2778,7.5427,7.2952,7.4738
"ENSG00000235376",7.3005,7.2219,7.3339,7.2714,7.2309,7.2469,7.2569,7.1644
"ENSG00000235381",7.1908,7.1994,7.1966,7.0752,7.2778,7.3213,7.2764,7.2303
"ENSG00000235385",7.0721,6.9899,8.0724,7.7253,6.9573,7.1425,7.4116,7.1874
"ENSG00000235386",7.8225,7.5953,7.8301,7.6543,7.831,7.5669,7.8619,7.6823
"ENSG00000235387",6.9297,7.1507,7.1194,7.0297,7.0493,7.159,6.9864,7.0216
"ENSG00000235398",8.3712,8.5633,8.0778,7.8754,8.4983,8.7468,8.2644,8.3402
"ENSG00000235411",7.099,7.1994,7.0491,7.1152,7.1405,7.1071,7.1187,7.2094
"ENSG00000235421",7.2666,7.1507,7.0218,7.0297,6.9573,7.1425,7.0904,7.0216
"ENSG00000235423",7.8693,7.5067,7.6127,7.5078,7.7519,7.6778,7.8272,7.5378
"ENSG00000235428",7.9495,8.1534,7.8771,7.8401,8.0406,8.2726,8.0405,8.2466
"ENSG00000235436",7.0721,7.0639,6.9915,7.0297,7.0493,7.0881,6.9403,7.0859
"ENSG00000235437",8.9328,9.0584,8.9126,9.0209,9.0958,9.2165,9.023,9.0205
"ENSG00000235438",7.1697,7.0952,7.1966,7.1845,7.1601,7.2051,7.3133,7.1874
"ENSG00000235449",7.1241,7.1994,7.0491,7.0297,6.9573,6.9705,7.1187,7.0554
"ENSG00000235453",7.2666,7.0639,7.1966,7.1513,7.1601,7.0881,7.1187,7.2503
"ENSG00000235454",7.5743,7.6189,7.4979,7.6543,7.5954,7.6778,7.483,7.5129
"ENSG00000235459",8.3806,8.335,8.2088,8.0543,7.891,7.7998,7.6299,7.5378
"ENSG00000235472",7.0428,7.2434,7.0218,6.9051,7.0978,7.1071,6.88,6.9377
"ENSG00000235475",7.0721,6.9899,7.1786,7.0297,7.0978,7.2051,7.1698,7.0554
"ENSG00000235477",8.0929,7.9671,8.1453,8.248,8.1105,7.8911,8.0189,8.0664
"ENSG00000235486",7.3478,7.3027,7.1966,7.2714,7.1969,7.3765,7.3309,7.2881
"ENSG00000235489",7.0428,7.0639,7.1598,7.0752,6.9917,6.9983,7.1932,6.9832
"ENSG00000235499",7.1475,7.1757,6.9915,6.9757,7.0745,7.0465,6.9864,7.1399
"ENSG00000235501",7.8145,8.0715,8.2644,8.5138,7.9775,8.3098,8.0546,8.2637
"ENSG00000235505",7.3324,7.3729,7.5575,7.2441,7.7056,7.3659,7.6409,7.5736
"ENSG00000235508",9.3053,9.2596,8.4126,8.248,8.7123,8.9823,8.4755,8.308
"ENSG00000235513",7.6559,7.3211,7.6807,7.1152,7.5485,7.0881,7.7536,7.1874
"ENSG00000235530",7.0103,6.9431,6.9571,7.0752,7.0978,7.0234,7.0595,7.1139
"ENSG00000235531",9.4133,9.5291,9.3128,9.0593,9.2844,9.1635,9.3406,9.264
"ENSG00000235545",7.1475,6.9899,7.0975,7.1152,7.0745,7.1071,7.0595,7.1644
"ENSG00000235552",12.2132,12.2373,12.0461,11.8733,11.9864,11.9204,11.8915,11.7688
"ENSG00000235554",7.7648,7.7572,7.6558,7.6834,7.831,7.7116,7.7536,7.76
"ENSG00000235555",7.1697,7.124,7.1598,7.0297,7.3343,7.1903,7.0904,7.1139
"ENSG00000235559",6.9735,7.0293,6.8631,6.9757,7.1405,7.2729,7.0253,6.9832
"ENSG00000235560",6.9735,7.0639,7.0742,7.0752,7.1601,7.0881,7.1698,7.0216
"ENSG00000235563",7.1908,7.1507,7.1401,7.1152,7.3476,7.0881,7.2366,6.7344
"ENSG00000235565",7.2487,7.1757,7.3203,7.1845,7.1197,7.0881,7.2764,7.4323
"ENSG00000235587",7.3627,7.3027,7.3064,7.2441,7.4445,7.4073,7.2569,7.3725
"ENSG00000235590",7.0103,7.0639,7.0491,7.1513,7.1197,6.9705,7.0595,7.0859
"ENSG00000235609",8.3568,8.3294,8.4047,8.3558,8.5668,8.4013,8.4658,8.3242
"ENSG00000235618",7.8992,7.9826,7.9029,7.9205,7.729,7.6056,7.6626,7.722
"ENSG00000235636",8.2926,8.4055,8.0561,8.0049,8.1712,8.5656,8.0892,8.3817
"ENSG00000235649",8.1579,7.8142,8.9364,8.1466,8.4018,7.8235,8.5089,8.1062
"ENSG00000235652",8.1805,7.7956,8.1945,8.0348,8.2241,8.1613,8.3098,8.0459
"ENSG00000235655",11.6665,11.5154,11.6333,11.5378,11.6477,11.4074,11.6537,11.4559
"ENSG00000235677",7.0103,7.0639,6.7344,7.0297,7.2142,7.2195,7.2569,7.0554
"ENSG00000235681",7.099,6.9431,7.0491,7.1152,7.1789,7.0465,7.0253,7.0554
"ENSG00000235683",7.3914,7.4358,7.1401,7.1513,7.1601,7.1903,7.3133,7.5736
"ENSG00000235703",8.1636,8.0926,8.326,7.9845,8.1463,8.1696,7.9591,7.9671
"ENSG00000235706",7.5525,7.5586,7.6127,7.6393,7.4666,7.4073,7.5226,7.4602
"ENSG00000235720",7.9565,7.767,7.9941,7.8158,8.2287,8.0788,7.8872,7.9521
